,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.20273,1752.307617,4.808433652,0.461674056,10.41521304,2.11E-25,2.27E-09
MSTRG.20600,168.0704054,-0.609124192,0.125441857,-4.855828887,1.20E-06,0.044281015
MSTRG.51416,568.0967861,2.210469207,0.389288909,5.678222917,1.36E-08,0.009883657
MSTRG.53819,25.8392536,1.930761993,0.334157023,5.778008131,7.56E-09,0.007894493
MSTRG.18538,395.4275661,-0.771477857,0.151378146,-5.096362167,3.46E-07,0.029510629
MSTRG.44077,89.49779105,2.617583224,0.462561977,5.658881095,1.52E-08,0.010219467
MSTRG.12560,531.1055452,4.412235254,0.396219702,11.13583004,8.40E-29,9.57E-11
MSTRG.44385,26.83074199,-1.031593388,0.209029479,-4.935157437,8.01E-07,0.038481725
MSTRG.21427,151.7964403,1.193139779,0.245544191,4.859165165,1.18E-06,0.043998823
MSTRG.17880,76.2844612,1.96753602,0.302711514,6.499706592,8.05E-11,0.001455075
MSTRG.25015,94.14087271,0.702726503,0.139478159,5.038254784,4.70E-07,0.032177068
MSTRG.31642,355.5921521,2.279249063,0.332433325,6.856259258,7.07E-12,0.000550113
MSTRG.40453,26.41850489,-1.184368504,0.221541099,-5.346044174,8.99E-08,0.019196499
MSTRG.31291,71.92140799,1.686395381,0.324394766,5.198589977,2.01E-07,0.025031333
MSTRG.31290,984.6159806,1.214118945,0.181155355,6.702086965,2.05E-11,0.000847072
MSTRG.22572,1182.234529,0.918990131,0.15470718,5.940190585,2.85E-09,0.005527659
MSTRG.12996,138.8988672,-0.938161102,0.188825118,-4.968412631,6.75E-07,0.036601399
MSTRG.40865,81.6849898,2.739200525,0.553940458,4.944936741,7.62E-07,0.037897981
MSTRG.57790,423.7526719,1.393986156,0.268302489,5.195576685,2.04E-07,0.025117075
MSTRG.5628,229.2980737,-0.833240074,0.172263304,-4.837014354,1.32E-06,0.045571425
MSTRG.30289,260.370207,1.129044769,0.211816224,5.330303538,9.80E-08,0.019721151
MSTRG.25504,6.38875451,6.277748771,0.897557106,6.994261124,2.67E-12,0.000382121
MSTRG.46816,490.4024329,1.645240229,0.277126036,5.936794148,2.91E-09,0.005562265
MSTRG.32928,137.6148875,-0.980777604,0.196880739,-4.981582287,6.31E-07,0.035815667
MSTRG.23732,22.69121195,-2.598016928,0.53250544,-4.878855187,1.07E-06,0.042583323
MSTRG.52075,129.2185781,1.422035467,0.233955132,6.078240111,1.22E-09,0.00407605
MSTRG.42626,146.9665372,2.827661972,0.419206352,6.745274634,1.53E-11,0.00075371
